sample_index,input,f0,ratio
69239,0.00040631,188.091,0.846438
69240,0.000653969,188.091,0.846438
69241,0.000835787,188.091,0.846438
69242,0.000960393,188.091,0.846438
69243,0.00136407,188.091,0.846438
69244,0.00213855,188.091,0.846438
69245,0.00282531,188.091,0.846438
69246,0.00322544,188.091,0.846438
69247,0.00377968,188.091,0.846438
69248,0.00385762,188.091,0.846438
69249,0.00357053,188.091,0.846438
69250,0.00369789,188.091,0.846438
69251,0.00434686,188.091,0.846438
69252,0.00384089,188.091,0.846438
69253,0.00200766,188.091,0.846438
69254,0.00234949,188.091,0.846438
69255,0.00364096,188.091,0.846438
69256,0.00273714,188.091,0.846438
69257,0.00192692,188.091,0.846438
69258,0.00368952,188.091,0.846438
69259,0.0048391,188.091,0.846438
69260,0.00408359,188.091,0.846438
69261,0.00455309,188.091,0.846438
69262,0.00513405,188.091,0.846438
69263,0.00609121,188.091,0.846438
69264,0.00785712,188.091,0.846438
69265,0.00824227,188.091,0.846438
69266,0.00837449,188.091,0.846438
69267,0.00869079,188.091,0.846438
69268,0.00868303,188.091,0.846438
69269,0.00883272,188.091,0.846438
69270,0.00935211,188.091,0.846438
69271,0.00902952,188.091,0.846438
69272,0.00763149,188.091,0.846438
69273,0.00721753,188.091,0.846438
69274,0.00756863,188.091,0.846438
69275,0.00700858,188.091,0.846438
69276,0.00627074,188.091,0.846438
69277,0.0064598,188.091,0.846438
69278,0.00662701,188.091,0.846438
69279,0.00662092,188.091,0.846438
69280,0.00696085,188.091,0.846438
69281,0.00767608,188.091,0.846438
69282,0.00821786,188.091,0.846438
69283,0.0084042,188.091,0.846438
69284,0.0093031,188.091,0.846438
69285,0.00962967,188.091,0.846438
69286,0.00917163,188.091,0.846438
69287,0.00969416,188.091,0.846438
69288,0.00992562,188.091,0.846438
69289,0.00944926,188.091,0.846438
69290,0.00938007,188.091,0.846438
69291,0.00934518,188.091,0.846438
69292,0.00890259,188.091,0.846438
69293,0.00812631,188.091,0.846438
69294,0.00785501,188.091,0.846438
69295,0.00787281,188.091,0.846438
69296,0.00719752,188.091,0.846438
69297,0.00656825,188.091,0.846438
69298,0.00639603,188.091,0.846438
69299,0.00651524,188.091,0.846438
69300,0.00665927,188.091,0.846438
69301,0.00676787,188.091,0.846438
69302,0.00698034,188.091,0.846438
69303,0.00653035,188.091,0.846438
69304,0.00578192,188.091,0.846438
69305,0.00539185,188.091,0.846438
69306,0.00556844,188.091,0.846438
69307,0.00629992,188.091,0.846438
69308,0.00617896,188.091,0.846438
69309,0.00524388,188.091,0.846438
69310,0.00449411,188.091,0.846438
69311,0.00380033,188.091,0.846438
69312,0.00338164,188.091,0.846438
69313,0.00310023,188.091,0.846438
69314,0.00220257,188.091,0.846438
69315,0.00172741,188.091,0.846438
69316,0.00225506,188.091,0.846438
69317,0.00171931,188.091,0.846438
69318,0.000954767,188.091,0.846438
69319,0.00155233,188.091,0.846438
69320,0.00200571,188.091,0.846438
69321,0.00205868,188.091,0.846438
69322,0.00202917,188.091,0.846438
69323,0.00200053,188.091,0.846438
69324,0.00182419,188.091,0.846438
69325,0.00121795,188.091,0.846438
69326,0.00103538,188.091,0.846438
69327,0.00108119,188.091,0.846438
69328,0.000506117,188.091,0.846438
69329,-0.000193169,188.091,0.846438
69330,-0.000537904,188.091,0.846438
69331,-0.000973613,188.091,0.846438
69332,-0.0012713,188.091,0.846438
69333,-0.00144681,188.091,0.846438
69334,-0.00170475,188.091,0.846438
69335,-0.00129912,188.091,0.846438
69336,-0.000908247,188.091,0.846438
69337,-0.0009543,188.091,0.846438
69338,-0.000541558,188.091,0.846438
69339,0.00011024,188.091,0.846438
69340,0.000392103,188.091,0.846438
69341,0.000507501,188.091,0.846438
69342,0.000585672,188.091,0.846438
69343,0.000378245,188.091,0.846438
69344,0.000695334,188.091,0.846438
69345,0.00109725,188.091,0.846438
69346,0.000401458,188.091,0.846438
69347,-0.000464519,188.091,0.846438
69348,-0.000810861,188.091,0.846438
69349,-0.000720183,188.091,0.846438
69350,-0.00100455,188.091,0.846438
69351,-0.00134282,188.091,0.846438
69352,-0.000989139,188.091,0.846438
69353,-0.00105768,188.091,0.846438
69354,-0.00111255,188.091,0.846438
69355,-0.000613621,188.091,0.846438
69356,-0.000314757,188.091,0.846438
69357,-0.000147325,188.091,0.846438
69358,0.000366946,188.091,0.846438
69359,0.00110113,188.091,0.846438
69360,0.0014754,188.091,0.846438
69361,0.00169396,188.091,0.846438
69362,0.00171062,188.091,0.846438
69363,0.00140884,188.091,0.846438
69364,0.00159906,188.091,0.846438
69365,0.00192978,188.091,0.846438
69366,0.00157008,188.091,0.846438
69367,0.00100967,188.091,0.846438
69368,0.000948547,188.091,0.846438
69369,0.00108356,188.091,0.846438
69370,0.0007735,188.091,0.846438
69371,0.0005216,188.091,0.846438
69372,0.000618186,188.091,0.846438
69373,0.00106578,188.091,0.846438
69374,0.00141322,188.091,0.846438
69375,0.0012356,188.091,0.846438
69376,0.00175304,188.091,0.846438
69377,0.00213511,188.091,0.846438
69378,0.00181254,188.091,0.846438
69379,0.0018454,188.091,0.846438
69380,0.00202857,188.091,0.846438
69381,0.00220657,188.091,0.846438
69382,0.0019589,188.091,0.846438
69383,0.00176014,188.091,0.846438
69384,0.00179367,188.091,0.846438
69385,0.00171285,188.091,0.846438
69386,0.00161486,188.091,0.846438
69387,0.00150185,188.091,0.846438
69388,0.00188714,188.091,0.846438
69389,0.0019741,188.091,0.846438
69390,0.00171123,188.091,0.846438
69391,0.00177918,188.091,0.846438
69392,0.00163534,188.091,0.846438
69393,0.0013793,188.091,0.846438
69394,0.00138596,188.091,0.846438
69395,0.00145034,188.091,0.846438
69396,0.00145789,188.091,0.846438
69397,0.00169771,188.091,0.846438
69398,0.00167143,188.091,0.846438
69399,0.00144296,188.091,0.846438
69400,0.0016548,188.091,0.846438
69401,0.00181249,188.091,0.846438
69402,0.00195678,188.091,0.846438
69403,0.00219171,188.091,0.846438
69404,0.00218626,188.091,0.846438
69405,0.00223041,188.091,0.846438
69406,0.00222645,188.091,0.846438
69407,0.00177043,188.091,0.846438
69408,0.00155309,188.091,0.846438
69409,0.00168572,188.091,0.846438
69410,0.00145993,188.091,0.846438
69411,0.00122189,188.091,0.846438
69412,0.00133929,188.091,0.846438
69413,0.00160191,188.091,0.846438
69414,0.00146646,188.091,0.846438
69415,0.0012028,188.091,0.846438
69416,0.00119062,188.091,0.846438
69417,0.000901483,188.091,0.846438
69418,0.000705321,188.091,0.846438
69419,0.000595286,188.091,0.846438
69420,0.0003444,188.091,0.846438
69421,0.000431703,188.091,0.846438
69422,0.000404074,188.091,0.846438
69423,0.00031872,188.091,0.846438
69424,0.000634948,188.091,0.846438
69425,0.000763702,188.091,0.846438
69426,0.000854416,188.091,0.846438
69427,0.00117576,188.091,0.846438
69428,0.00132817,188.091,0.846438
69429,0.00143356,188.091,0.846438
69430,0.00153696,188.091,0.846438
69431,0.00147772,188.091,0.846438
69432,0.00127042,188.091,0.846438
69433,0.00122042,188.091,0.846438
69434,0.00133765,188.091,0.846438
69435,0.00138845,188.091,0.846438
69436,0.00146172,188.091,0.846438
69437,0.00150147,188.091,0.846438
69438,0.00169524,188.091,0.846438
69439,0.00205479,188.091,0.846438
69440,0.00209106,188.091,0.846438
69441,0.00174224,188.091,0.846438
69442,0.00173014,188.091,0.846438
69443,0.00206155,188.091,0.846438
69444,0.00186477,188.091,0.846438
69445,0.00145163,188.091,0.846438
69446,0.00123256,188.091,0.846438
69447,0.00109808,188.091,0.846438
69448,0.000957425,188.091,0.846438
69449,0.000601785,188.091,0.846438
69450,0.000721142,188.091,0.846438
69451,0.00110523,188.091,0.846438
69452,0.000805197,188.091,0.846438
69453,0.000711127,188.091,0.846438
69454,0.000979108,188.091,0.846438
69455,0.000957466,188.091,0.846438
69456,0.000936357,188.091,0.846438
69457,0.00095334,188.091,0.846438
69458,0.000953107,188.091,0.846438
69459,0.000874893,188.091,0.846438
69460,0.000857808,188.091,0.846438
69461,0.000603005,188.091,0.846438
69462,0.000179921,188.091,0.846438
69463,4.85561e-05,188.091,0.846438
69464,-0.000155877,188.091,0.846438
69465,2.71692e-05,188.091,0.846438
69466,3.65988e-05,188.091,0.846438
69467,-0.000274799,188.091,0.846438
69468,-0.000232932,188.091,0.846438
69469,-0.000484708,188.091,0.846438
69470,-0.000533107,188.091,0.846438
69471,-0.000621553,188.091,0.846438
69472,-0.000620394,188.091,0.846438
69473,-0.000394636,188.091,0.846438
69474,-0.000739441,188.091,0.846438
69475,-0.000734597,188.091,0.846438
69476,-0.000684995,188.091,0.846438
69477,-0.000634818,188.091,0.846438
69478,-0.000516528,188.091,0.846438
69479,-0.000723749,188.091,0.846438
69480,-0.000699341,188.091,0.846438
69481,-0.00112372,188.091,0.846438
69482,-0.00132901,188.091,0.846438
69483,-0.000957621,188.091,0.846438
69484,-0.00132858,188.091,0.846438
69485,-0.0016856,188.091,0.846438
69486,-0.00158412,188.091,0.846438
69487,-0.00166222,188.091,0.846438
69488,-0.00160483,188.091,0.846438
69489,-0.00160901,188.091,0.846438
69490,-0.00190305,188.091,0.846438
69491,-0.00186225,188.091,0.846438
69492,-0.00187918,188.091,0.846438
69493,-0.00199674,188.091,0.846438
69494,-0.0018283,188.091,0.846438
69495,-0.00208507,188.091,0.846438
69496,-0.0020581,188.091,0.846438
69497,-0.00168805,188.091,0.846438
69498,-0.0017348,188.091,0.846438
69499,-0.00142889,188.091,0.846438
69500,-0.00141424,188.091,0.846438
69501,-0.00157894,188.091,0.846438
69502,-0.00139065,188.091,0.846438
69503,-0.00138612,188.091,0.846438
69504,-0.000993119,188.091,0.846438
69505,-0.000604226,188.091,0.846438
69506,-0.000584932,188.091,0.846438
69507,-0.000475197,188.091,0.846438
69508,-0.000693422,188.091,0.846438
69509,-0.0013016,188.091,0.846438
69510,-0.00116608,188.091,0.846438
69511,-0.000673797,188.091,0.846438
69512,-0.00106802,188.091,0.846438
69513,-0.001251,188.091,0.846438
69514,-0.0011255,188.091,0.846438
69515,-0.00170188,188.091,0.846438
69516,-0.00193724,188.091,0.846438
69517,-0.00171137,188.091,0.846438
69518,-0.00198237,188.091,0.846438
69519,-0.00213192,188.091,0.846438
69520,-0.00207694,188.091,0.846438
69521,-0.00220977,188.091,0.846438
69522,-0.00233483,188.091,0.846438
69523,-0.0022378,188.091,0.846438
69524,-0.00216904,188.091,0.846438
69525,-0.00253253,188.091,0.846438
69526,-0.00242333,188.091,0.846438
69527,-0.00210817,188.091,0.846438
69528,-0.00197815,188.091,0.846438
69529,-0.00177437,188.091,0.846438
69530,-0.00175147,188.091,0.846438
69531,-0.00161159,188.091,0.846438
69532,-0.00159696,188.091,0.846438
69533,-0.00129926,188.091,0.846438
69534,-0.00102022,188.091,0.846438
69535,-0.000926264,188.091,0.846438
69536,-0.00087723,188.091,0.846438
69537,-0.00125962,188.091,0.846438
69538,-0.000991735,188.091,0.846438
69539,-0.000820078,188.091,0.846438
69540,-0.000678029,188.091,0.846438
69541,-0.000243504,188.091,0.846438
69542,-0.000359482,188.091,0.846438
69543,-0.000115731,188.091,0.846438
69544,0.00015449,188.091,0.846438
69545,0.000323533,188.091,0.846438
69546,0.000426434,188.091,0.846438
69547,0.000316629,188.091,0.846438
69548,0.000364251,188.091,0.846438
69549,0.000502511,188.091,0.846438
69550,0.000662123,188.091,0.846438
69551,0.000530029,188.091,0.846438
69552,0.000471907,188.091,0.846438
69553,0.000308212,188.091,0.846438
69554,0.000340235,188.091,0.846438
69555,0.000409927,188.091,0.846438
69556,0.000162699,188.091,0.846438
69557,0.000355518,188.091,0.846438
69558,0.000316492,188.091,0.846438
69559,0.000365722,188.091,0.846438
69560,0.000180387,188.091,0.846438
69561,-0.000316968,188.091,0.846438
69562,-0.00029669,188.091,0.846438
69563,-0.000901234,188.091,0.846438
69564,-0.00159109,188.091,0.846438
69565,-0.00170316,188.091,0.846438
69566,-0.0018625,188.091,0.846438
69567,-0.00209283,188.091,0.846438
69568,-0.00237353,188.091,0.846438
69569,-0.00250171,188.091,0.846438
69570,-0.00224513,188.091,0.846438
69571,-0.00196189,188.091,0.846438
69572,-0.00196352,188.091,0.846438
69573,-0.00174405,188.091,0.846438
69574,-0.00156373,188.091,0.846438
69575,-0.00172616,188.091,0.846438
69576,-0.0016653,188.091,0.846438
69577,-0.00165635,188.091,0.846438
69578,-0.00180148,188.091,0.846438
69579,-0.00189248,188.091,0.846438
69580,-0.0018899,188.091,0.846438
69581,-0.0018972,188.091,0.846438
69582,-0.00218542,188.091,0.846438
69583,-0.00234785,188.091,0.846438
69584,-0.00262343,188.091,0.846438
69585,-0.00283204,188.091,0.846438
69586,-0.00284475,188.091,0.846438
69587,-0.00339132,188.091,0.846438
69588,-0.00391492,188.091,0.846438
69589,-0.00424299,188.091,0.846438
69590,-0.00437327,188.091,0.846438
69591,-0.00440086,188.091,0.846438
69592,-0.00481291,188.091,0.846438
69593,-0.00516475,188.091,0.846438
69594,-0.00498273,188.091,0.846438
69595,-0.0047793,188.091,0.846438
69596,-0.00484272,188.091,0.846438
69597,-0.00447532,188.091,0.846438
69598,-0.00412099,188.091,0.846438
69599,-0.00386531,188.091,0.846438
69600,-0.00376299,188.091,0.846438
69601,-0.0039137,188.091,0.846438
69602,-0.00366209,188.091,0.846438
69603,-0.00402804,188.091,0.846438
69604,-0.00412439,188.091,0.846438
69605,-0.00363017,188.091,0.846438
69606,-0.00385162,188.091,0.846438
69607,-0.00356177,188.091,0.846438
69608,-0.00315721,188.091,0.846438
69609,-0.00319692,188.091,0.846438
69610,-0.00312996,188.091,0.846438
69611,-0.00293287,188.091,0.846438
69612,-0.00229139,188.091,0.846438
69613,-0.00195816,188.091,0.846438
69614,-0.00194512,188.091,0.846438
69615,-0.00186046,188.091,0.846438
69616,-0.00178648,188.091,0.846438
69617,-0.00148238,188.091,0.846438
69618,-0.00149151,188.091,0.846438
69619,-0.00170271,188.091,0.846438
69620,-0.00168316,188.091,0.846438
69621,-0.00158732,188.091,0.846438
69622,-0.00152985,188.091,0.846438
69623,-0.00168562,188.091,0.846438
69624,-0.00153156,188.091,0.846438
69625,-0.00133671,188.091,0.846438
69626,-0.00176652,188.091,0.846438
69627,-0.00194355,188.091,0.846438
69628,-0.00221934,188.091,0.846438
69629,-0.00262413,188.091,0.846438
69630,-0.00217627,188.091,0.846438
69631,-0.00187457,188.091,0.846438
69632,-0.00179654,188.091,0.846438
69633,-0.00169695,188.091,0.846438
69634,-0.00160005,188.091,0.846438
69635,-0.0014647,188.091,0.846438
69636,-0.00137091,188.091,0.846438
69637,-0.00062758,188.091,0.846438
69638,-0.000289353,188.091,0.846438
69639,-0.000328982,188.091,0.846438
69640,-0.000616757,188.091,0.846438
69641,-0.00123299,188.091,0.846438
69642,-0.00121256,188.091,0.846438
69643,-0.00121315,188.091,0.846438
69644,-0.000905081,188.091,0.846438
69645,-0.000941775,188.091,0.846438
69646,-0.00119415,188.091,0.846438
69647,-0.00108624,188.091,0.846438
69648,-0.00123285,188.091,0.846438
69649,-0.000910667,188.091,0.846438
69650,-0.000898975,188.091,0.846438
69651,-0.0006134,188.091,0.846438
69652,-0.000397122,188.091,0.846438
69653,-0.000837215,188.091,0.846438
69654,-0.000490958,188.091,0.846438
69655,-0.00047668,188.091,0.846438
69656,-0.000797222,188.091,0.846438
69657,-0.00107595,188.091,0.846438
69658,-0.00132286,188.091,0.846438
69659,-0.00150102,188.091,0.846438
69660,-0.00183825,188.091,0.846438
69661,-0.00153932,188.091,0.846438
69662,-0.00170291,188.091,0.846438
69663,-0.0021427,188.091,0.846438
69664,-0.00184788,188.091,0.846438
69665,-0.00199571,188.091,0.846438
69666,-0.00241985,188.091,0.846438
69667,-0.00263308,188.091,0.846438
69668,-0.00267537,188.091,0.846438
69669,-0.00256938,188.091,0.846438
69670,-0.00299016,188.091,0.846438
69671,-0.00368371,188.091,0.846438
69672,-0.00414506,188.091,0.846438
69673,-0.00454497,188.091,0.846438
69674,-0.00478178,188.091,0.846438
69675,-0.00492746,188.091,0.846438
69676,-0.00503252,188.091,0.846438
69677,-0.00517767,188.091,0.846438
69678,-0.00549062,188.091,0.846438
69679,-0.00574913,188.091,0.846438
69680,-0.00583897,188.091,0.846438
69681,-0.00583397,188.091,0.846438
69682,-0.00587606,188.091,0.846438
69683,-0.00588615,188.091,0.846438
69684,-0.006155,188.091,0.846438
69685,-0.00628855,188.091,0.846438
69686,-0.005412,188.091,0.846438
69687,-0.00475256,188.091,0.846438
69688,-0.00510765,188.091,0.846438
69689,-0.00518415,188.091,0.846438
69690,-0.00490731,188.091,0.846438
69691,-0.00498016,188.091,0.846438
69692,-0.00500572,188.091,0.846438
69693,-0.00502761,188.091,0.846438
69694,-0.00483525,188.091,0.846438
69695,-0.00465776,188.091,0.846438
69696,-0.00502407,188.091,0.846438
69697,-0.00519034,188.091,0.846438
69698,-0.00501845,188.091,0.846438
69699,-0.00449018,188.091,0.846438
69700,-0.00445239,188.091,0.846438
69701,-0.00474303,188.091,0.846438
69702,-0.00481275,188.091,0.846438
69703,-0.00547413,188.091,0.846438
69704,-0.00543438,188.091,0.846438
69705,-0.00495866,188.091,0.846438
69706,-0.00474855,188.091,0.846438
69707,-0.00449326,188.091,0.846438
69708,-0.0048926,188.091,0.846438
69709,-0.00531634,188.091,0.846438
69710,-0.00548602,188.091,0.846438
69711,-0.00542952,188.091,0.846438
69712,-0.00522156,188.091,0.846438
69713,-0.00506646,188.091,0.846438
69714,-0.00474775,188.091,0.846438
69715,-0.0046353,188.091,0.846438
69716,-0.00468668,188.091,0.846438
69717,-0.00464852,188.091,0.846438
69718,-0.00446913,188.091,0.846438
69719,-0.00403721,188.091,0.846438
69720,-0.00362021,188.091,0.846438
69721,-0.00344125,188.091,0.846438
69722,-0.00342547,188.091,0.846438
69723,-0.00311151,188.091,0.846438
69724,-0.00205281,188.091,0.846438
69725,-0.00150135,188.091,0.846438
69726,-0.00112797,188.091,0.846438
69727,-7.18031e-05,188.091,0.846438
69728,-4.00399e-05,188.091,0.846438
69729,0.000249508,188.091,0.846438
69730,0.00125966,188.091,0.846438
69731,0.00170633,188.091,0.846438
69732,0.00214075,188.091,0.846438
69733,0.00210666,188.091,0.846438
69734,0.00194152,188.091,0.846438
69735,0.00154662,188.091,0.846438
69736,0.00128719,188.091,0.846438
69737,0.00156633,188.091,0.846438
69738,0.00124866,188.091,0.846438
69739,0.000638493,188.091,0.846438
69740,-0.000341161,188.091,0.846438
69741,-0.00122523,188.091,0.846438
69742,-0.00132885,188.091,0.846438
69743,-0.00155215,188.091,0.846438
69744,-0.00218098,188.091,0.846438
69745,-0.00234472,188.091,0.846438
69746,-0.00199745,188.091,0.846438
69747,-0.00188541,188.091,0.846438
69748,-0.00165125,188.091,0.846438
69749,-0.0015034,188.091,0.846438
69750,-0.00104676,188.091,0.846438
69751,-4.92263e-05,188.091,0.846438
69752,0.00016605,188.091,0.846438
69753,0.000548442,188.091,0.846438
69754,0.00101243,188.091,0.846438
69755,0.00103054,188.091,0.846438
69756,0.00142526,188.091,0.846438
69757,0.00170932,188.091,0.846438
69758,0.00210949,188.091,0.846438
69759,0.00196143,188.091,0.846438
69760,0.0016879,188.091,0.846438
69761,0.00170134,188.091,0.846438
69762,0.00129807,188.091,0.846438
69763,0.00143665,188.091,0.846438
69764,0.00102615,188.091,0.846438
69765,0.00084737,188.091,0.846438
69766,0.00106179,188.091,0.846438
69767,0.00042246,188.091,0.846438
69768,0.000712637,188.091,0.846438
69769,0.00118128,188.091,0.846438
69770,0.00141747,188.091,0.846438
69771,0.00169113,188.091,0.846438
69772,0.00145163,188.091,0.846438
69773,0.00150931,188.091,0.846438
69774,0.00172679,188.091,0.846438
69775,0.00161063,188.091,0.846438
69776,0.00135186,188.091,0.846438
69777,0.00139193,188.091,0.846438
69778,0.00137913,188.091,0.846438
69779,0.00116299,188.091,0.846438
69780,0.00104574,188.091,0.846438
69781,0.000975567,188.091,0.846438
69782,0.00110338,188.091,0.846438
69783,0.000980828,188.091,0.846438
69784,0.000707385,188.091,0.846438
69785,0.000775007,188.091,0.846438
69786,0.000749926,188.091,0.846438
69787,0.000518895,188.091,0.846438
69788,0.000589277,188.091,0.846438
69789,0.000624665,188.091,0.846438
69790,0.000239087,188.091,0.846438
69791,-0.000122894,188.091,0.846438
69792,-0.000565441,188.091,0.846438
69793,-0.000965984,188.091,0.846438
69794,-0.00131913,188.091,0.846438
69795,-0.00144939,188.091,0.846438
69796,-0.000914254,188.091,0.846438
69797,-0.000840692,188.091,0.846438
69798,-0.0010695,188.091,0.846438
69799,-0.00081891,188.091,0.846438
69800,-0.000430106,188.091,0.846438
69801,0.000104551,188.091,0.846438
69802,6.54957e-05,188.091,0.846438
69803,3.12492e-05,188.091,0.846438
69804,0.000527711,188.091,0.846438
69805,0.000634977,188.091,0.846438
69806,0.000738694,188.091,0.846438
69807,0.00064932,188.091,0.846438
69808,0.00063809,188.091,0.846438
69809,0.000821355,188.091,0.846438
69810,0.000728543,188.091,0.846438
69811,0.000825724,188.091,0.846438
69812,0.000864698,188.091,0.846438
69813,0.000926247,188.091,0.846438
69814,0.000687533,188.091,0.846438
69815,0.000650019,188.091,0.846438
69816,0.000782834,188.091,0.846438
69817,0.00037039,188.091,0.846438
69818,0.000297804,188.091,0.846438
69819,-4.31073e-05,188.091,0.846438
69820,-0.000228309,188.091,0.846438
69821,-0.000105027,188.091,0.846438
69822,-0.000316528,188.091,0.846438
69823,-0.000648421,188.091,0.846438
69824,-0.00116078,188.091,0.846438
69825,-0.000976271,188.091,0.846438
69826,-0.00100486,188.091,0.846438
69827,-0.00127155,188.091,0.846438
69828,-0.000944673,188.091,0.846438
69829,-0.000803299,188.091,0.846438
69830,-0.000733577,188.091,0.846438
69831,-0.000901005,188.091,0.846438
69832,-0.00101125,188.091,0.846438
69833,-0.000987807,188.091,0.846438
69834,-0.00100844,188.091,0.846438
69835,-0.000982581,188.091,0.846438
69836,-0.00106653,188.091,0.846438
69837,-0.000794865,188.091,0.846438
69838,-0.000969801,188.091,0.846438
69839,-0.0010793,188.091,0.846438
69840,-0.000666993,188.091,0.846438
69841,-0.0010668,188.091,0.846438
69842,-0.00107289,188.091,0.846438
69843,-0.000879207,188.091,0.846438
69844,-0.00152885,188.091,0.846438
69845,-0.00181587,188.091,0.846438
69846,-0.00179993,188.091,0.846438
69847,-0.00185105,188.091,0.846438
69848,-0.00169966,188.091,0.846438
69849,-0.00156624,188.091,0.846438
69850,-0.00163257,188.091,0.846438
69851,-0.00152152,188.091,0.846438
69852,-0.000810967,188.091,0.846438
69853,-0.000380804,188.091,0.846438
69854,-0.000530219,188.091,0.846438
69855,-7.91582e-05,188.091,0.846438
69856,0.000176272,188.091,0.846438
69857,-0.000284403,188.091,0.846438
69858,-0.000317439,188.091,0.846438
69859,-0.000380721,188.091,0.846438
69860,-0.000860365,188.091,0.846438
69861,-0.0010748,188.091,0.846438
69862,-0.00119566,188.091,0.846438
69863,-0.00162117,188.091,0.846438
69864,-0.00170525,188.091,0.846438
69865,-0.00166533,188.091,0.846438
69866,-0.00191235,188.091,0.846438
69867,-0.00203462,188.091,0.846438
69868,-0.00193221,188.091,0.846438
69869,-0.00170351,188.091,0.846438
69870,-0.00175361,188.091,0.846438
69871,-0.00169361,188.091,0.846438
69872,-0.00178459,188.091,0.846438
69873,-0.00189974,188.091,0.846438
69874,-0.00153001,188.091,0.846438
69875,-0.00136204,188.091,0.846438
69876,-0.00110144,188.091,0.846438
69877,-0.000949409,188.091,0.846438
69878,-0.00082037,188.091,0.846438
69879,-0.000825206,188.091,0.846438
69880,-0.00110407,188.091,0.846438
69881,-0.00109677,188.091,0.846438
69882,-0.00126672,188.091,0.846438
69883,-0.000945269,188.091,0.846438
69884,-0.000959541,188.091,0.846438
69885,-0.00166965,188.091,0.846438
69886,-0.00115964,188.091,0.846438
69887,-0.000727654,188.091,0.846438
69888,-0.00087185,188.091,0.846438
69889,-0.000621389,188.091,0.846438
69890,-0.000409151,188.091,0.846438
69891,4.97937e-05,188.091,0.846438
69892,0.000457401,188.091,0.846438
69893,0.000835017,188.091,0.846438
69894,0.00114777,188.091,0.846438
69895,0.00119124,188.091,0.846438
69896,0.00150184,188.091,0.846438
69897,0.00132644,188.091,0.846438
69898,0.00125072,188.091,0.846438
69899,0.00161854,188.091,0.846438
69900,0.00139551,188.091,0.846438
69901,0.0010667,188.091,0.846438
69902,0.00108501,188.091,0.846438
69903,0.00120675,188.091,0.846438
69904,0.00105326,188.091,0.846438
69905,0.00107666,188.091,0.846438
69906,0.00132216,188.091,0.846438
69907,0.00116494,188.091,0.846438
69908,0.00096612,188.091,0.846438
69909,0.00100502,188.091,0.846438
69910,0.00111055,188.091,0.846438
69911,0.0011094,188.091,0.846438
69912,0.00102569,188.091,0.846438
69913,0.00122115,188.091,0.846438
69914,0.00149907,188.091,0.846438
69915,0.00154698,188.091,0.846438
69916,0.00193806,188.091,0.846438
69917,0.00223552,188.091,0.846438
69918,0.00235663,188.091,0.846438
69919,0.00261896,188.091,0.846438
69920,0.00247149,188.091,0.846438
69921,0.0025911,188.091,0.846438
69922,0.00270429,188.091,0.846438
69923,0.00247993,188.091,0.846438
69924,0.00252059,188.091,0.846438
69925,0.0024682,188.091,0.846438
69926,0.00239291,188.091,0.846438
69927,0.00240275,188.091,0.846438
69928,0.00234821,188.091,0.846438
69929,0.00249275,188.091,0.846438
69930,0.00258691,188.091,0.846438
69931,0.00240561,188.091,0.846438
69932,0.00225847,188.091,0.846438
69933,0.00222906,188.091,0.846438
69934,0.00268798,188.091,0.846438
69935,0.00273142,188.091,0.846438
69936,0.00231694,188.091,0.846438
69937,0.00245913,188.091,0.846438
69938,0.00226766,188.091,0.846438
69939,0.00212343,188.091,0.846438
69940,0.00201375,188.091,0.846438
69941,0.00198943,188.091,0.846438
69942,0.00241682,188.091,0.846438
69943,0.00234059,188.091,0.846438
69944,0.00230273,188.091,0.846438
69945,0.00242755,188.091,0.846438
69946,0.00248994,188.091,0.846438
69947,0.00260996,188.091,0.846438
69948,0.0025489,188.091,0.846438
69949,0.00228286,188.091,0.846438
69950,0.00211684,188.091,0.846438
69951,0.00224682,188.091,0.846438
69952,0.00232205,188.091,0.846438
69953,0.00242119,188.091,0.846438
69954,0.00240628,188.091,0.846438
69955,0.00241357,188.091,0.846438
69956,0.00290304,188.091,0.846438
69957,0.00324422,188.091,0.846438
69958,0.00310233,188.091,0.846438
69959,0.003187,188.091,0.846438
69960,0.00339768,188.091,0.846438
69961,0.00340008,188.091,0.846438
69962,0.00326641,188.091,0.846438
69963,0.00288899,188.091,0.846438
69964,0.00283606,188.091,0.846438
69965,0.00301068,188.091,0.846438
69966,0.0031577,188.091,0.846438
69967,0.00312927,188.091,0.846438
69968,0.00293062,188.091,0.846438
69969,0.00298514,188.091,0.846438
69970,0.0026952,188.091,0.846438
69971,0.00270924,188.091,0.846438
69972,0.00278103,188.091,0.846438
69973,0.00200461,188.091,0.846438
69974,0.00182444,188.091,0.846438
69975,0.00171363,188.091,0.846438
69976,0.00131584,188.091,0.846438
69977,0.00147936,188.091,0.846438
69978,0.00129009,188.091,0.846438
69979,0.000990336,188.091,0.846438
69980,0.000918487,188.091,0.846438
69981,0.00102315,188.091,0.846438
69982,0.00106803,188.091,0.846438
69983,0.000827292,188.091,0.846438
69984,0.00101804,188.091,0.846438
69985,0.000987235,188.091,0.846438
69986,0.000786922,188.091,0.846438
69987,0.00056426,188.091,0.846438
69988,0.000458579,188.091,0.846438
69989,0.000580704,188.091,0.846438
69990,0.000365601,188.091,0.846438
69991,0.000140603,188.091,0.846438
69992,-0.000281268,188.091,0.846438
69993,-0.000150174,188.091,0.846438
